Base Cake,Truffle Type,Primary Flavor,Secondary Flavor,Color Group,Width,Height,Net Sales Quantity in KG,EBITDA,Product
Butter,Chocolate Outer,Plum,Black Cherry,White,343,75,25384.7,-2290.57,Butter-Chocolate Outer-Plum-Black Cherry-White-343-75
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,785,40,1967.4,-2332.47,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-785-40
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,240,75,9611.6,-2333.42,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Opal-240-75
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,250,45,5741.7,-2346.28,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-250-45
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,1160,40,2971.8,-2392.03,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-1160-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,1160,40,6098.6,-2408.44,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-1160-40
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,850,40,3664.1,-2498.5,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-850-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,880,45,6328.3,-2501.86,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-880-45
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,230,75,7125.2,-2504.45,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-230-75
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,1060,45,11661.5,-2512.01,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-1060-45
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,860,45,4758.3,-2564.47,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-860-45
Butter,Chocolate Outer,Kettle Corn,Black Cherry,White,345,75,23308.8,-2588.3,Butter-Chocolate Outer-Kettle Corn-Black Cherry-White-345-75
Butter,Chocolate Outer,Plum,Black Cherry,Opal,990,75,14911.3,-2617.79,Butter-Chocolate Outer-Plum-Black Cherry-Opal-990-75
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,507,45,5547.0,-2621.76,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-507-45
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,384,50,8622.5,-2632.75,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-384-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,290,50,6411.8,-2642.94,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-290-50
Butter,Candy Outer,Margarita,Mixed Berry,Amethyst,430,40,10724.7,-2657.28,Butter-Candy Outer-Margarita-Mixed Berry-Amethyst-430-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,481,45,4774.7,-2678.42,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-481-45
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,150,40,10245.5,-2707.93,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-150-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,735,50,5909.0,-2713.07,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-735-50
Butter,Candy Outer,Ginger Lime,Banana,White,715,40,8685.0,-2734.33,Butter-Candy Outer-Ginger Lime-Banana-White-715-40
Butter,Chocolate Outer,Kettle Corn,Black Cherry,White,358,75,9357.1,-2781.64,Butter-Chocolate Outer-Kettle Corn-Black Cherry-White-358-75
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,358,75,4639.5,-2866.9,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-358-75
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,955,40,3062.3,-2886.39,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-955-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,870,50,9907.4,-2896.45,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-870-50
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,970,40,4697.0,-2923.53,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-970-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,760,40,4883.6,-2923.63,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-760-40
Butter,Jelly Filled,Orange,Cucumber,Burgundy,865,50,2893.44,-2925.02,Butter-Jelly Filled-Orange-Cucumber-Burgundy-865-50
Butter,Candy Outer,Wild Cherry Cream,Apricot,Amethyst,1000,45,605.6,-2944.89,Butter-Candy Outer-Wild Cherry Cream-Apricot-Amethyst-1000-45
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,870,40,5648.5,-2969.15,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-870-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,1035,40,2979.2,-2981.25,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-1035-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,475,50,7335.34,-2995.27,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-475-50
Butter,Candy Outer,Butter Pecan,Toffee,Taupe,800,50,1693.7,-3005.28,Butter-Candy Outer-Butter Pecan-Toffee-Taupe-800-50
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,667,40,9229.5,-3014.65,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-667-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,596,50,11105.0,-3031.9,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-596-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,425,50,3435.5,-3045.41,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-425-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,850,50,5255.3,-3073.88,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-850-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,1180,45,16754.1,-3075.67,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-1180-45
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,397,50,7993.9,-3101.27,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-397-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,259,50,4468.5,-3107.89,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-259-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,600,40,0.0,-3117.42,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-600-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,945,45,11295.9,-3138.39,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-945-45
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,360,45,5921.9,-3152.43,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-360-45
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,1280,50,5241.1,-3193.21,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-1280-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,575,50,6344.9,-3201.22,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-575-50
Butter,Candy Outer,Ginger Lime,Vanilla,Amethyst,607,50,36805.5,-3233.98,Butter-Candy Outer-Ginger Lime-Vanilla-Amethyst-607-50
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,1000,40,8785.1,-3252.19,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-1000-40
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,830,40,3987.5,-3263.1,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-830-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,905,50,12871.3,-3366.68,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-905-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,820,40,26333.3,-3368.52,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-820-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,780,47,7083.6,-3393.15,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-780-47
Butter,Candy Outer,Margarita,Mixed Berry,Amethyst,320,40,10773.7,-3414.35,Butter-Candy Outer-Margarita-Mixed Berry-Amethyst-320-40
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,940,40,4817.9,-3474.27,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-940-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,955,50,2825.3,-3536.6,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-955-50
Butter,Candy Outer,Raspberry Ginger Ale,Vanilla,Burgundy,755,50,1477.0,-3552.8,Butter-Candy Outer-Raspberry Ginger Ale-Vanilla-Burgundy-755-50
Butter,Chocolate Outer,Plum,Black Cherry,Opal,450,75,10267.7,-3594.55,Butter-Chocolate Outer-Plum-Black Cherry-Opal-450-75
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,1050,40,5390.6,-3595.39,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-1050-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,960,45,12463.9,-3622.7,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-960-45
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,1200,45,13093.8,-3630.05,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-1200-45
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,900,40,3396.7,-3695.68,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-900-40
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,450,75,15994.1,-3703.09,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-450-75
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,600,50,9602.5,-3713.42,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-600-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,800,45,14692.1,-3725.88,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-800-45
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,1175,45,45428.5,-3760.95,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-1175-45
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,905,40,17918.9,-3812.55,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-905-40
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,841,40,4752.0,-3844.7,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-841-40
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,290,75,8424.8,-3849.24,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-290-75
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,850,50,4016.3,-3856.58,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-850-50
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,825,50,4784.6,-3856.84,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-825-50
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,420,75,13686.0,-3950.3,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-420-75
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,745,40,4064.5,-3958.42,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-745-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,975,47,9059.5,-3986.76,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-975-47
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,597,40,5455.0,-4002.23,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-597-40
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,1150,40,23393.1,-4014.94,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-1150-40
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Opal,358,75,9073.1,-4048.04,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Opal-358-75
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,305,50,11929.5,-4068.01,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-305-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,505,60,8411.0,-4087.69,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-505-60
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,254,50,17807.0,-4090.28,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-254-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,950,40,4300.6,-4096.48,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-950-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,895,40,4089.9,-4140.85,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-895-40
Butter,Jelly Filled,Orange,Cucumber,Burgundy,930,50,5010.1,-4204.32,Butter-Jelly Filled-Orange-Cucumber-Burgundy-930-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,325,45,7255.3,-4258.35,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-325-45
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,695,40,4168.6,-4261.8,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-695-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,960,50,13960.3,-4269.13,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-960-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,350,50,13931.7,-4285.76,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-350-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,650,50,14914.5,-4325.19,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-650-50
Butter,Candy Outer,Ginger Lime,Banana,White,970,50,46594.4,-4397.62,Butter-Candy Outer-Ginger Lime-Banana-White-970-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Burgundy,686,47,4470.1,-4584.27,Butter-Chocolate Outer-Cream Soda-Peppermint-Burgundy-686-47
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,390,75,8078.0,-4627.93,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-390-75
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,980,50,7856.5,-4755.98,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-980-50
Butter,Candy Outer,Ginger Lime,Banana,White,830,40,25062.4,-4793.49,Butter-Candy Outer-Ginger Lime-Banana-White-830-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,250,50,7207.5,-4844.75,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-250-50
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,1000,50,8543.0,-4887.22,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-1000-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,480,50,19259.9,-4925.37,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-480-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,400,38,6589.3,-4957.52,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-400-38
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,342,38,6657.5,-4978.76,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-342-38
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,910,40,5142.5,-5006.5,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-910-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,400,45,5877.3,-5012.17,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-400-45
Butter,Candy Outer,Ginger Lime,Banana,Amethyst,232,50,20805.4,-5075.84,Butter-Candy Outer-Ginger Lime-Banana-Amethyst-232-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,891,40,5858.9,-5091.8,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-891-40
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,1320,40,7225.2,-5128.7,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-1320-40
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,228,50,18684.0,-5128.97,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-228-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,915,40,5155.8,-5210.6,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-915-40
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,785,50,5120.7,-5273.83,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-785-50
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,300,45,17793.0,-5298.73,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-300-45
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,620,45,9351.3,-5385.84,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-620-45
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,820,45,58417.3,-5438.98,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-820-45
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,270,75,15116.7,-5505.13,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-270-75
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,1000,45,24851.6,-5578.98,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-1000-45
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,500,45,11612.5,-5596.0,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-500-45
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,630,50,9427.4,-5693.77,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-630-50
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,1220,40,7882.7,-5704.05,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-1220-40
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,240,75,14459.1,-5720.55,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-240-75
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,333,75,28436.5,-5834.44,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-333-75
Butter,Chocolate Outer,Cream Soda,Peppermint,Burgundy,806,47,7893.7,-5905.12,Butter-Chocolate Outer-Cream Soda-Peppermint-Burgundy-806-47
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,343,75,16484.3,-5948.38,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-343-75
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,900,45,26183.6,-5949.37,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-900-45
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,250,45,8163.7,-6064.99,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-250-45
Butter,Jelly Filled,Orange,Cucumber,Amethyst,830,50,12434.5,-6105.6,Butter-Jelly Filled-Orange-Cucumber-Amethyst-830-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,550,45,8617.7,-6125.59,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-550-45
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,1000,50,20601.3,-6130.71,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-1000-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,1200,50,13816.4,-6137.55,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-1200-50
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,355,50,10470.6,-6371.88,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-355-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,358,75,32150.9,-6413.36,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-358-75
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,310,45,-2249.0,-6462.23,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-310-45
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,590,38,27964.5,-6523.44,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-590-38
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,700,50,11269.9,-6728.69,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-700-50
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,285,50,25520.6,-6778.09,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-285-50
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,780,45,44664.7,-6837.49,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-780-45
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,650,40,15961.9,-6959.01,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-650-40
Butter,Candy Outer,Margarita,Mixed Berry,Amethyst,300,40,9993.1,-7030.34,Butter-Candy Outer-Margarita-Mixed Berry-Amethyst-300-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,1150,50,24464.4,-7035.33,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-1150-50
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,307,50,16550.7,-7044.06,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-307-50
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,945,40,9887.7,-7156.63,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-945-40
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,880,40,11193.7,-7282.78,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-880-40
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,1290,40,8766.1,-7638.14,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-1290-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,640,45,10639.6,-7917.56,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-640-45
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,590,45,19235.5,-7973.36,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-590-45
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,423,50,30385.6,-8276.72,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-423-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,330,40,10068.7,-8315.73,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-330-40
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,710,40,13407.2,-8347.17,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-710-40
Butter,Chocolate Outer,Horchata,Dill Pickle,Amethyst,560,40,10235.5,-8363.38,Butter-Chocolate Outer-Horchata-Dill Pickle-Amethyst-560-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,1200,40,26053.6,-8365.83,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-1200-40
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,920,40,9129.0,-8619.26,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-920-40
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,597,50,12041.9,-8637.89,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-597-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,1180,50,19348.0,-8676.56,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-1180-50
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,430,40,20701.5,-8805.78,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-430-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,590,45,25963.5,-8929.47,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-590-45
Butter,Chocolate Outer,Plum,Black Cherry,Amethyst,1000,70,56630.8,-8982.25,Butter-Chocolate Outer-Plum-Black Cherry-Amethyst-1000-70
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,680,50,32979.2,-9140.57,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-680-50
Butter,Jelly Filled,Orange,Cucumber,Amethyst,460,50,15457.1,-9407.77,Butter-Jelly Filled-Orange-Cucumber-Amethyst-460-50
Butter,Jelly Filled,Orange,Cucumber,Amethyst,770,50,32299.1,-9412.9,Butter-Jelly Filled-Orange-Cucumber-Amethyst-770-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,890,50,6138.5,-9441.49,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-890-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,345,75,32786.0,-9487.95,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-345-75
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,610,40,11942.4,-9498.47,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-610-40
Butter,Chocolate Outer,Lemon Bar,Wild Cherry Cream,Amethyst,840,40,8119.0,-9545.89,Butter-Chocolate Outer-Lemon Bar-Wild Cherry Cream-Amethyst-840-40
Butter,Chocolate Outer,Cream Soda,Peppermint,Amethyst,620,50,21509.6,-9963.02,Butter-Chocolate Outer-Cream Soda-Peppermint-Amethyst-620-50
Butter,Chocolate Outer,Orange Pineapple	P,Papaya,Amethyst,670,50,22853.06,-10191.32,Butter-Chocolate Outer-Orange Pineapple	P-Papaya-Amethyst-670-50
Butter,Chocolate Outer,Kettle Corn,Black Cherry,Amethyst,470,75,26227.5,-10289.61,Butter-Chocolate Outer-Kettle Corn-Black Cherry-Amethyst-470-75
Butter,Chocolate Outer,Cream Soda,Peppermint,Burgundy,851,47,10781.8,-10456.32,Butter-Chocolate Outer-Cream Soda-Peppermint-Burgundy-851-47
